Id,SalePrice
1461,10497.263687880117
1462,15105.799688978002
1463,16438.65653749474
1464,18043.985077292993
1465,18238.218248952362
1466,15217.26387786446
1467,15534.21910094002
1468,14938.97432518959
1469,16832.57327973907
1470,10451.92503623387
1471,15460.652830763154
1472,9190.478561993032
1473,8571.463875723073
1474,13380.22727943859
1475,10269.918565413607
1476,32600.211467436522
1477,22488.55846726057
1478,25324.481027473445
1479,25927.82069345758
1480,38744.39589268925
1481,30055.496209797817
1482,19392.530587594214
1483,15653.485532327577
1484,14681.031818171356
1485,16881.734669428435
1486,17304.981759723218
1487,32471.69871508857
1488,19985.40081670514
1489,17417.627741062537
1490,21542.224821206804
1491,17722.14912521661
1492,9194.116402883135
1493,17596.841097429966
1494,27647.902336206185
1495,26182.767734354624
1496,20422.26745335997
1497,16259.655970792195
1498,15849.13969688868
1499,13653.123135728853
1500,14529.28204077451
1501,15019.089016019236
1502,14641.72762195009
1503,24715.842621342028
1504,22615.974783467165
1505,20801.74200617002
1506,16859.091184968882
1507,22929.836424291992
1508,16922.15783428692
1509,13988.177256716508
1510,13198.360387307363
1511,13610.929760510802
1512,15953.915246331904
1513,12469.91352808664
1514,19555.035090514713
1515,15318.94127137453
1516,13271.558214059434
1517,14854.710308790438
1518,11469.637815586893
1519,19209.835687178067
1520,11062.843258847837
1521,11735.265192371733
1522,15903.866194624346
1523,10640.786349423615
1524,10732.9587557519
1525,10446.553062142177
1526,10001.035649940588
1527,9366.01632441712
1528,12166.733081637309
1529,12762.29532780491
1530,17935.93214862995
1531,10822.807782185044
1532,12286.77210912119
1533,14281.60028393798
1534,13007.240565230439
1535,13320.543157616301
1536,9775.53834260573
1537,7116.958330534387
1538,11669.344809765988
1539,15082.9696109392
1540,13084.994969674066
1541,13365.037114387034
1542,14133.243312362094
1543,17742.034990465672
1544,8704.29173185434
1545,9391.947274993945
1546,12471.057082442368
1547,11930.901120024071
1548,12335.753484055038
1549,10856.202413818608
1550,12455.784435669064
1551,10554.871241360086
1552,13142.098964813049
1553,19276.914820782906
1554,10915.574218345817
1555,14437.315957604746
1556,10128.899967182348
1557,15173.6056480148
1558,9657.314449149104
1559,8070.446459873487
1560,11830.075820932163
1561,18111.36423200108
1562,12099.360290009037
1563,10875.905607928693
1564,14206.653044958259
1565,13751.682287336622
1566,22113.606474103653
1567,7816.49183975171
1568,23412.74017952662
1569,15614.151568086656
1570,12180.360998165117
1571,12177.656312683937
1572,12725.815043556662
1573,19335.803277123727
1574,11875.050441068995
1575,19824.22761153657
1576,20924.85826999881
1577,16470.73572062085
1578,13191.570960135172
1579,12012.181554973731
1580,18266.19163021387
1581,13898.442962296906
1582,11745.971038451988
1583,25768.835515614017
1584,20375.07941342311
1585,12658.120138838123
1586,6858.952168347454
1587,9154.532333748923
1588,13365.36054120897
1589,8795.124283553985
1590,11898.513708194303
1591,12854.051560710162
1592,10558.245273504885
1593,12233.528665991656
1594,20485.9140781222
1595,15383.792470909451
1596,22323.94868681751
1597,19929.102808196632
1598,21024.48578241069
1599,14446.862983141085
1600,14165.547399924706
1601,7955.841028467956
1602,12314.49781993333
1603,5641.6733543399705
1604,23655.663992167658
1605,21969.34571116791
1606,15235.70541222297
1607,15777.186455797397
1608,19194.45329003237
1609,16230.773024267055
1610,13653.160419778555
1611,13009.490805030986
1612,15497.096321159645
1613,15285.653545195186
1614,10355.524572368235
1615,11154.629988570938
1616,10879.91522740218
1617,8089.7174400685735
1618,11907.580712124656
1619,12611.704542977555
1620,16177.72078112274
1621,12080.769181839412
1622,13336.989711250231
1623,22822.40295146249
1624,19478.167602714075
1625,10550.504759336332
1626,15131.302016496438
1627,17834.445667595566
1628,25465.6197258928
1629,15861.420111399697
1630,30896.701209451196
1631,19375.30342730791
1632,21108.90510137839
1633,15653.934849970829
1634,16919.400612166144
1635,15793.838758542435
1636,13753.188496311084
1637,17685.448512359017
1638,15218.084639416695
1639,15702.057794492448
1640,21976.34174288784
1641,16303.68653438024
1642,21798.57273174119
1643,19651.724942503577
1644,21607.396372456333
1645,17010.581692959087
1646,14795.800140049967
1647,14628.52408228454
1648,11628.669310931422
1649,12445.502349457702
1650,10154.581678130147
1651,11337.128921978298
1652,9005.472465389801
1653,8704.923856361747
1654,14096.21102947005
1655,12990.522300031262
1656,12986.971117747902
1657,13881.77984805315
1658,13710.978787906877
1659,11072.065389179279
1660,13571.203463206406
1661,38141.40539079644
1662,36433.85791819896
1663,32975.44248400208
1664,41815.263801192006
1665,27201.536832991358
1666,30291.02837028599
1667,34776.24453229639
1668,31258.261292145107
1669,28047.207906117343
1670,30018.030069526176
1671,24337.823737435796
1672,37979.92279726849
1673,27045.457041868023
1674,21803.093988344746
1675,18179.247385984843
1676,17392.02526810377
1677,19898.088147732058
