Id,SalePrice
1461,117162.39832674079
1462,145051.27723071285
1463,180362.746344321
1464,202226.06841140325
1465,189602.68306998248
1466,170652.95183647424
1467,186666.72925388656
1468,165042.74945774933
1469,196483.60380161848
1470,117610.74434528638
1471,187487.33839668834
1472,101480.67047329631
1473,97748.39957289232
1474,146615.17494158214
1475,119689.75607641693
1476,345493.5002685465
1477,248287.94740147097
1478,271245.03583789023
1479,277333.4964789549
1480,376102.2119519694
1481,325754.54214232625
1482,212382.98558023933
1483,177842.53284501063
1484,160213.95697670119
1485,186253.6287968003
1486,196598.15991165856
1487,318578.9581771623
1488,242910.1976193018
1489,189284.96244943666
1490,236012.1348377864
1491,193360.39846828423
1492,87303.2136976017
1493,187210.72172165845
1494,281706.20793104824
1495,279551.8584673858
1496,225074.4373325628
1497,174612.0016844802
1498,157502.4711948399
1499,160080.73807522544
1500,151585.41364621694
1501,163024.5753562048
1502,148918.09576645476
1503,291029.5963988458
1504,241289.81769133944
1505,229554.5852304197
1506,193240.81499906338
1507,259168.90541280335
1508,201356.37447283277
1509,155971.29038236733
1510,139089.36101502346
1511,148975.3331383592
1512,174953.66725151843
1513,134932.77951833536
1514,161642.22800433374
1515,194974.82389300704
1516,147910.02298503273
1517,180209.0902939933
1518,131347.42790932234
1519,218627.79256830452
1520,125506.00959761007
1521,130480.19077881592
1522,174061.54350017905
1523,105492.13554107145
1524,121159.20705200132
1525,121001.64955099174
1526,108934.60720644266
1527,103965.16466615812
1528,146457.2871655225
1529,143997.5324394392
1530,202095.23851428987
1531,101688.94039368354
1532,99055.99415745497
1533,144783.00633083106
1534,129258.43816251494
1535,152487.5891052601
1536,109862.36921265667
1537,64983.00739347732
1538,151468.4270982512
1539,179157.95233253986
1540,94624.3495099254
1541,134717.56174175773
1542,133390.65896449293
1543,187954.56951355655
1544,86090.63220095569
1545,116182.13635336237
1546,127766.37172508989
1547,121381.24802625903
1548,134882.4444838479
1549,119764.5069313175
1550,123526.18454209091
1551,113990.35581621398
1552,127491.49219328273
1553,142320.1721401921
1554,118004.9467236502
1555,156286.5336733763
1556,88902.39994279148
1557,100322.83064108153
1558,101860.3950779997
1559,74042.32846806012
1560,123189.73158582332
1561,124903.1613172924
1562,132517.0140731354
1563,117344.53897007377
1564,162073.8284787007
1565,142126.67121694822
1566,243994.3809033688
1567,77379.4912619776
1568,226379.6661532178
1569,125931.75412515363
1570,143255.04758702745
1571,121821.52602123075
1572,146231.80106144483
1573,230144.09365383486
1574,116606.39890372065
1575,230595.3067549908
1576,250093.52796006534
1577,178631.76918723827
1578,143052.44569662638
1579,143373.00186407624
1580,196084.6291965377
1581,159901.44443947723
1582,123344.79531555601
1583,316043.3098089885
1584,222724.30865193642
1585,137686.239731862
1586,71737.65212966442
1587,99966.23575283006
1588,152967.4387346785
1589,98569.48110737522
1590,139105.69766721202
1591,89320.98655385766
1592,113590.2170642886
1593,125429.14847544691
1594,123664.1294042741
1595,100171.7910350735
1596,227163.3689956847
1597,191028.42444588844
1598,219007.83058771942
1599,168487.1951146621
1600,155549.98273665737
1601,68311.07607025106
1602,112821.15051803998
1603,84703.08527700123
1604,252919.0698901398
1605,246842.0404423159
1606,175013.64561719683
1607,193740.29059864304
1608,207767.88461983792
1609,182444.5669457967
1610,147931.85327031405
1611,141731.04815368762
1612,169542.71362606212
1613,173734.11969396652
1614,128243.43377181246
1615,94174.87303698111
1616,79142.70681270312
1617,97687.57143353805
1618,125860.39477564042
1619,145857.7319828836
1620,164799.44060093604
1621,142458.21406490036
1622,143195.20271176187
1623,274166.9980758462
1624,213242.26502848716
1625,121823.13442277828
1626,175881.45949107516
1627,191101.65604903267
1628,287094.2219045946
1629,174432.0873475363
1630,365879.66699630715
1631,212810.1563996971
1632,235820.97415104616
1633,170485.09618450055
1634,184056.64361062562
1635,175058.7982193442
1636,153227.89560384222
1637,196719.14655345806
1638,182609.43688201212
1639,191935.79281423133
1640,266906.6113398231
1641,183368.47617488922
1642,224603.38508186268
1643,214142.24162611438
1644,237754.0754693749
1645,217234.8002901252
1646,162631.00814973676
1647,163211.87767198952
1648,125200.34386024984
1649,141683.45524377894
1650,113107.99597029152
1651,124575.18573527219
1652,102613.94543897969
1653,107428.0547573899
1654,141768.7035141393
1655,137369.40390048997
1656,138161.60939254105
1657,142291.7374184472
1658,140143.46104241314
1659,126017.41226321731
1660,154615.4260639602
1661,425977.4658351193
1662,394909.16928327846
1663,360980.11251788435
1664,464319.6214296571
1665,291251.89461786574
1666,337805.43064090575
1667,364218.03042633506
1668,322703.1416575024
1669,287856.0512287547
1670,332834.1444385732
1671,274779.44021064666
1672,442120.3240399648
1673,292796.38701337704
1674,249819.58058086704
1675,196322.0924597152
1676,195831.32631462064
1677,223129.56579904075
1678,453510.46652761125
1679,377780.8805198635
1680,311096.1283109589
1681,232991.57415326947
1682,314404.3584618884
1683,186173.20077252385
1684,178592.39675214764
1685,172594.09141220112
1686,168269.02243751407
1687,171266.20151599884
1688,191849.72347333425
1689,196062.56793583382
1690,200382.27586338387
1691,185850.97870997788
1692,258205.31200069204
1693,162320.5764810389
1694,180386.21109952425
1695,163784.38444953485
1696,267094.31400131027
1697,170705.47981693954
1698,348789.93926017825
1699,307397.7778180316
1700,246005.2055243156
1701,263593.85810576344
1702,241232.72040855745
1703,241536.59903531935
1704,288053.8838160069
1705,234835.40653320553
1706,424243.21986223053
1707,202983.00563373475
1708,201322.56960810727
1709,269820.85261934286
1710,220568.6874988892
1711,263987.4452611234
1712,260614.08825409308
1713,271227.61526778125
1714,227058.61660724942
1715,203065.19915245517
