Id,SalePrice
1461,113050.07886194377
1462,186058.80954683226
1463,204084.94072066742
1464,225798.8306617191
1465,229437.6344569239
1466,192007.1021455001
1467,195523.01606282455
1468,185676.14749330952
1469,209614.50560587092
1470,128305.46878466572
1471,165610.44141035943
1472,116280.49010160494
1473,108255.48762349755
1474,167273.18817597322
1475,126889.01498159276
1476,405476.6944294019
1477,281097.9660376598
1478,324139.5017717119
1479,330417.3631173218
1480,473649.52732413815
1481,375738.93403253204
1482,242229.90143010506
1483,193430.34896773007
1484,183253.11033526337
1485,214616.18153437486
1486,217387.73961599157
1487,397942.0510193378
1488,250265.1027857604
1489,216036.81481876437
1490,261449.9995458743
1491,221454.28074728706
1492,96445.31493931655
1493,224462.77290055304
1494,357234.51536974957
1495,329853.2282339492
1496,255764.4550653575
1497,201234.44751182545
1498,198683.1617141506
1499,167935.19349402623
1500,178538.28334950458
1501,191866.14583642597
1502,184291.96289864226
1503,283945.432364573
1504,286701.45749948075
1505,261445.22656228387
1506,211543.66690558475
1507,286416.71486159513
1508,207950.95137965458
1509,180250.7359841144
1510,162696.4565991746
1511,167935.16505769646
1512,196499.41518026625
1513,156415.58227095442
1514,211113.43561718572
1515,186358.8236343076
1516,167677.3443946807
1517,181720.8066191089
1518,145005.66003907326
1519,233968.03017488908
1520,137611.23543231704
1521,148556.195531071
1522,195214.8109709048
1523,127508.9451854838
1524,136719.7439403295
1525,130957.90737490317
1526,125274.26206211893
1527,119362.73888726174
1528,155334.9030928677
1529,156716.6117213139
1530,213736.4673732247
1531,132034.35410499325
1532,137035.93452448136
1533,183769.8719808152
1534,145752.09618205624
1535,162475.77519926373
1536,123614.06193025078
1537,77865.33155426574
1538,145917.5465105571
1539,191921.62479029872
1540,140391.74806655274
1541,161123.01482627066
1542,167261.37256818934
1543,204341.90275719872
1544,97890.56116389575
1545,117295.16251102765
1546,153435.34644746294
1547,138616.55312586122
1548,158147.71691713665
1549,139718.70388264416
1550,155436.13123932216
1551,131340.96343810784
1552,163680.53405016396
1553,211419.68597873274
1554,135810.0904887961
1555,178766.47143507353
1556,118318.15450924655
1557,158359.163061762
1558,120162.05813469547
1559,122617.7171081057
1560,130631.84087566011
1561,178608.17800153611
1562,151236.2638571234
1563,136292.93573985604
1564,175116.11994534067
1565,171528.85772384136
1566,272174.3815919875
1567,97322.71242721888
1568,292064.9925435048
1569,182141.17042840755
1570,154810.0574958019
1571,136711.06008805046
1572,162025.6878217211
1573,229478.66175047157
1574,144288.5164722756
1575,226744.9207554089
1576,263748.45900551986
1577,204218.75943121722
1578,170712.69455844886
1579,130474.5717065453
1580,227374.85886944784
1581,181629.83543882568
1582,145894.64707956812
1583,322625.43515084253
1584,254409.39725651304
1585,160248.41677131737
1586,81944.90518194111
1587,114364.91570879455
1588,170351.11232136487
1589,105893.23768937473
1590,148101.49263031155
1591,142063.2265467052
1592,126392.87179103376
1593,149837.55404163507
1594,180547.17043199396
1595,166426.79369178545
1596,275184.2956459251
1597,249174.30365811064
1598,261034.2894778712
1599,188946.36922175062
1600,186763.486762773
1601,80492.65490503595
1602,141901.57163503784
1603,86609.28773277918
1604,298591.0963102097
1605,276047.83463838237
1606,192506.52450606172
1607,196519.98085273872
1608,242000.01723814203
1609,203038.5500069044
1610,171900.52730858856
1611,164510.1033788445
1612,190796.70180416282
1613,191837.00664297328
1614,125054.42834629882
1615,122266.67448001851
1616,119114.28707502394
1617,101634.22043396502
1618,149419.77616887368
1619,160995.20552610396
1620,205250.91671564674
1621,151906.61098122186
1622,171804.99663787274
1623,279626.5429953203
1624,242302.67144552726
1625,134357.2963945269
1626,187427.10630970943
1627,223667.04772095426
1628,316273.7416476185
1629,199513.10300582252
1630,381683.00052103226
1631,244593.22990962863
1632,266445.4165819901
1633,200749.03250681827
1634,211593.9399389371
1635,199368.64708987775
1636,173624.1534477071
1637,220575.18686640586
1638,194047.59063604253
1639,196169.977637519
1640,277684.57283929695
1641,205019.19171640876
1642,276651.02378503745
1643,246526.09969423315
