Id,SalePrice
1461,130106.74528597084
1462,151324.37177317502
1463,179539.29319972047
1464,193380.5038328941
1465,206326.65861146816
1466,194383.9342893957
1467,173744.92025918633
1468,184393.45817056307
1469,186451.9481250217
1470,117704.62822029891
1471,198455.96093005588
1472,87205.89273349065
1473,98754.1229494828
1474,158382.70303857324
1475,141881.27592798352
1476,373388.5999224134
1477,239975.552609536
1478,307866.47461623355
1479,212700.50898130648
1480,499147.5847622077
1481,328554.43668099557
1482,197724.84511267536
1483,173659.4293495515
1484,180995.66630915873
1485,176315.8867922508
1486,198931.84225680408
1487,306645.91245013376
1488,204233.9527698739
1489,213263.34172287834
1490,201646.34710077752
1491,188370.19181979372
1492,98455.99934361504
1493,180239.92930099362
1494,290023.2899591733
1495,299303.56952578557
1496,227279.81807469032
1497,194761.7771246816
1498,155203.8970126926
1499,152467.33698570606
1500,136300.2635990685
1501,180796.32916038323
1502,169917.39650938724
1503,287550.789256996
1504,243124.2388608548
1505,212996.25393010746
1506,190574.06342459522
1507,188433.44464824087
1508,206966.87810938864
1509,168951.33694361194
1510,148528.46364292246
1511,165085.35260259834
1512,161573.6110300343
1513,171170.86103286195
1514,160748.54885589008
1515,177112.90249856835
1516,169934.2845548198
1517,155636.70914097715
1518,120234.06420099718
1519,212055.91609438907
1520,139388.02307051982
1521,152062.6160555851
1522,170603.61857354903
1523,127047.65415762
1524,122442.21035133964
1525,124908.13120698504
1526,125472.77938450579
1527,103441.82485777338
1528,125355.5930145978
1529,149258.85700208717
1530,176725.45066673675
1531,120081.11885623567
1532,113367.2733256506
1533,144449.80162867875
1534,119803.6583987706
1535,140778.90568549893
1536,117646.53971696303
1537,80104.482513672
1538,155900.08850879958
1539,191272.92938923227
1540,116562.89693514328
1541,146928.89343079508
1542,133364.0161322877
1543,230590.3976071789
1544,69319.99554003638
1545,107984.71496997339
1546,121638.01751218628
1547,149651.77172645534
1548,143126.36681330836
1549,114159.18978078854
1550,153212.13768974048
1551,116660.4910836655
1552,137896.60819964088
1553,143343.45408945467
1554,117478.43238105849
1555,166203.66227232432
1556,88627.47279595098
1557,135062.64701831268
1558,103109.0856504568
1559,104330.29203762095
1560,139577.9499794323
1561,150853.03779190383
1562,127978.85345170977
1563,122193.34681595364
1564,160215.90594057352
1565,160364.55698752525
1566,206150.48618343094
1567,79752.31278168755
1568,203501.93538672748
1569,149162.3912740975
1570,114501.88902519527
1571,135537.51124984794
1572,142406.2226289818
1573,225134.96905541798
1574,101930.71073122318
1575,192832.39371615654
1576,213058.1971103021
1577,204577.01046559427
1578,159575.19785266323
1579,145934.31480884043
1580,188816.90113621744
1581,140474.378787167
1582,132940.52120715173
1583,336948.762875067
1584,241142.12116144205
1585,138915.59003379964
1586,80834.01004803563
1587,106567.544987518
1588,144917.92418843906
1589,97870.26269035783
1590,134222.50961663
1591,108396.94532467047
1592,123945.80540177292
1593,109866.4618103061
1594,118871.41978017712
1595,111738.00318499586
1596,244059.36112050345
1597,153352.9384987443
1598,179988.3889709725
1599,217180.2509268447
1600,195348.57041912578
1601,90585.51624093596
1602,97851.59856434108
1603,93777.64930716701
1604,293349.84759698657
1605,244062.09459344335
1606,168065.22858169192
1607,152197.1775287872
1608,227849.03951775102
1609,209390.7700202104
1610,166720.74911335408
1611,144900.37039889055
1612,149081.78425705165
1613,169931.8443982789
1614,133160.6005362995
1615,83689.61087356576
1616,84825.94351436298
1617,93080.29499318381
1618,124696.07205870333
1619,124704.43475227494
1620,129369.01738242911
1621,137036.2552418457
1622,158007.47522356917
1623,282679.4218863795
1624,202754.23962676912
1625,129900.38310005856
1626,180716.39928619712
1627,196368.36055694547
1628,293305.52930898324
1629,172245.85279845304
1630,299188.730205887
1631,212603.08670709966
1632,236495.97121123818
1633,169567.2607086528
1634,186376.73732338974
1635,187294.98155537146
1636,161990.52129556926
1637,167944.8851858163
1638,203735.6070024995
1639,198424.2324843278
1640,233425.36378643906
1641,189856.18305022048
1642,230210.87545319914
1643,216150.76379786676
1644,210415.7410953019
1645,181954.3875995349
1646,158182.23477315303
1647,164067.48928184295
1648,147809.2215749189
1649,133269.2565928731
1650,117760.32506686977
1651,123333.2881241333
1652,92713.68828319295
1653,97671.34456152159
1654,162989.2130175488
1655,160473.55861719826
1656,160696.8142803127
1657,164968.85648638045
1658,165925.8093501045
1659,134071.83089300216
1660,142362.88003477518
1661,459308.9491490005
1662,378536.23598734394
1663,398567.08504555153
1664,354506.2931561855
1665,323126.78766159486
1666,329876.26202133176
1667,370965.42010632314
1668,330640.8508926285
1669,327954.96676983574
1670,319927.3136676628
1671,289763.5298845827
1672,468862.5956039262
1673,282733.9300220734
1674,252667.4204678893
1675,175759.98619711841
1676,174944.7087558516
1677,215417.31613616456
1678,408084.791469709
1679,356189.05114467663
1680,315629.9568166204
1681,245214.031967308
1682,306349.1847440508
1683,195896.74672444788
1684,169393.46473932188
1685,185852.5686858342
1686,161272.93844940775
1687,170236.21221882754
1688,189786.04782633876
1689,195543.87387039867
1690,179771.05714508396
1691,167955.191904266
1692,278821.9097369643
1693,174304.10951445164
1694,181782.19701028717
1695,172357.92682739717
1696,270575.6795929606
1697,172357.92682739717
1698,370299.19481734873
1699,299534.4684635253
1700,230350.3834043134
1701,256420.3071274602
1702,237587.72581680308
1703,252029.2602429879
1704,269777.72263626166
1705,219226.49695342188
1706,399518.43543161184
1707,235245.20615979508
1708,217729.54476519348
1709,297315.60568569886
1710,209117.9728221906
1711,263371.86392057245
1712,212631.40469629984
1713,252271.5995776113
1714,225684.99468627857
1715,205327.94595232024
1716,177336.2054513559
1717,164256.9563175884
1718,127567.28949715168
1719,209337.71230135465
1720,255873.4581901549
1721,169008.0492431628
1722,118079.97038451447
1723,153125.2564931656
1724,219030.1318683805
1725,223538.7982546575
1726,190494.1453716268
1727,162644.7872813918
1728,179470.93082007018
1729,158439.58137599382
1730,160463.8176807006
1731,117272.12461866935
1732,132538.26130329486
1733,134370.10845092792
1734,129652.09009321054
1735,132727.35611961983
1736,116169.68974572237
1737,336759.2557757486
1738,216954.7527035262
1739,298845.9772317743
1740,178457.07023348656
1741,163343.623455396
1742,180010.70474202497
1743,164837.77751091335
1744,298139.7960206537
1745,256887.73906477497
1746,257942.12539681848
1747,219606.80325396752
1748,178901.75136082363
1749,165781.9698296398
1750,158000.9630600155
1751,221192.8943366416
1752,122923.39450985291
1753,145501.49536349444
1754,200157.6982220824
1755,167493.41708566924
1756,120994.61685496564
1757,121128.22124294762
1758,138101.1605478177
1759,187088.33845179502
1760,159285.16624374638
1761,167465.30474458187
1762,175667.5348396517
1763,179322.8150211946
1764,117851.45454338113
1765,164078.90573013874
1766,170785.12121876233
1767,197909.17957808299
1768,138890.47501525006
1769,171869.43723482755
1770,137377.08329163515
1771,143418.94662922653
1772,148819.05893906436
1773,145066.11426308381
1774,122225.76412248412
1775,130225.01862332583
1776,118226.06947433639
1777,120224.83308145271
1778,135706.2573154424
1779,107377.73988300264
1780,177804.96303020316
1781,132285.37589664676
1782,102130.14232571266
1783,135808.33138115762
1784,95795.47845924592
1785,108261.55072661587
1786,143609.60316041086
1787,162788.5354070074
1788,60289.83477878107
1789,102928.53954420605
1790,94631.82055407041
1791,157620.8710278796
1792,150762.7396892446
1793,137032.6252603254
1794,147832.4828344031
1795,138484.03496345534
1796,123095.18718981519
1797,116635.54899963563
1798,121998.03151317955
1799,113530.50574364321
1800,130073.51796155047
1801,126503.85914012417
1802,151143.89131447824
1803,159037.56366841443
1804,143668.76595802046
1805,135153.39999151058
1806,124965.64904649275
1807,150852.90476092361
1808,112831.72340043313
1809,126237.15654239853
1810,152646.3800331509
1811,114969.43296183372
1812,121662.78296705338
1813,127647.64047574077
1814,90074.24467484783
1815,49405.63047574476
1816,93588.89122891474
1817,139058.90308704716
1818,133680.35498117426
1819,107115.12106385935
1820,89960.29290685095
1821,123765.43295239948
1822,159567.33773671405
1823,58298.629836644446
1824,124132.20125945014
1825,123249.84629096999
1826,101744.57608953088
1827,109253.00298045862
1828,140853.85178520548
1829,117449.71676048706
1830,148219.51243358647
1831,178647.42347545968
1832,101310.79255234306
1833,135273.28006338212
1834,139783.08105370883
1835,178318.85586894024
1836,118765.70401525183
1837,110175.00926779352
1838,131027.07654060636
1839,86801.34975056957
1840,167927.63077733273
1841,152745.1973072827
1842,90819.49961434769
1843,135682.94547521265
1844,143338.5670098797
1845,128574.75832312675
1846,144799.1473152123
